chili_con_carne,1,chili_con_carne,1,1
onion,2,onion,2,1
tomato,3,tomato,3,1
lime,4,lime,5,1
coriander_seed,5,coriander_seed,4,1
garlic,6,garlic,6,1
corn,7,corn,7,1
cumin_seed,8,cumin_seed,9,1
oregano,9,oregano,8,1
bay_leaf,10,bay_leaf,10,1
chicken_stock,11,chicken_stock,13,1
red_pepper,12,red_pepper,14,1
cinnamon,13,cinnamon,11,1
parsley,14,parsley,12,1
flour,15,flour,17,1
orange,16,orange,15,1
peppercorn,17,peppercorn,16,1
vinegar,18,vinegar,21,1
chicken,19,chicken,19,1
spring_onion,20,spring_onion,18,1
thyme,21,thyme,20,1
carrot,22,carrot,23,1
tortilla,23,tortilla,22,1
red_onion,24,red_onion,30,1
avocado,25,avocado,24,1
potato,26,potato,25,1
pork,27,pork,34,1
almond,28,almond,41,1
sugar,29,sugar,27,1
sweet_pepper,30,sweet_pepper,28,1
egg,31,egg,26,1
allspice,32,allspice,31,1
butter,33,butter,29,1
lard,34,lard,32,1
raisin,35,raisin,33,1
heavy_cream,36,heavy_cream,37,1
rice,37,rice,35,1
milk,38,milk,36,1
celery,39,celery,42,1
tomatillo,40,tomatillo,40,1
beef,41,beef,38,1
shrimp,42,shrimp,43,1
adobo,43,adobo,44,1
bacon,44,bacon,55,1
white,45,white,47,1
cider_vinegar,46,cider_vinegar,45,1
sour_cream,47,sour_cream,39,1
lemon,48,lemon,50,1
chipotle,49,chipotle,48,1
mint,50,mint,51,1
vegetable_oil,51,vegetable_oil,69,1
green,52,green,49,1
green_olive,53,green_olive,46,1
cheese,54,cheese,52,1
apple,55,apple,56,1
honey,56,honey,57,1
berry,57,berry,58,1
olive_oil,58,olive_oil,53,1
banana,59,banana,62,1
plantain,60,plantain,59,1
pineapple,61,pineapple,64,1
caper,62,caper,65,1
mushroom,63,mushroom,63,1
ginger,64,ginger,66,1
lettuce,65,lettuce,54,1
ground_beef,66,ground_beef,83,1
pecan,67,pecan,77,1
turtle_bean,68,turtle_bean,68,1
white_wine,69,white_wine,73,1
egg_yolk,70,egg_yolk,76,1
paste,71,paste,74,1
sherry,72,sherry,72,1
radish,73,radish,70,1
cheddar_cheese,74,cheddar_cheese,61,1
peanut_oil,75,peanut_oil,60,1
sesame_seed,76,sesame_seed,78,1
grain,77,grain,67,1
mayonnaise,78,mayonnaise,79,1
romaine_lettuce,79,romaine_lettuce,81,1
green_pepper,80,green_pepper,80,1
pea,81,pea,85,1
tequila,82,tequila,84,1
buttermilk,83,buttermilk,75,1
nutmeg,84,nutmeg,88,1
orange_juice,85,orange_juice,71,1
shoulder,86,shoulder,86,1
beef_stock,87,beef_stock,90,1
shallot,88,shallot,87,1
cream,89,cream,91,1
cabbage,90,cabbage,94,1
basil,91,basil,95,1
sausage,92,sausage,89,1
aniseed,93,aniseed,98,1
peanut,94,peanut,82,1
soy_sauce,95,soy_sauce,123,1
cream_cheese,96,cream_cheese,96,1
brown_sugar,97,brown_sugar,93,1
safflower_oil,98,safflower_oil,101,1
stock,99,stock,103,1
tomato_paste,100,tomato_paste,100,1
pumpkin_seed,101,pumpkin_seed,104,1
black_olive,102,black_olive,130,1
fish,103,fish,108,1
fillet,104,fillet,109,1
red_wine,105,red_wine,105,1
turkey,106,turkey,107,1
chorizo,107,chorizo,99,1
dark_chocolate,108,dark_chocolate,102,1
pine_nut,109,pine_nut,111,1
green_bean,110,green_bean,97,1
pear,111,pear,114,1
spinach,112,spinach,113,1
sweet,113,sweet,106,1
ham,114,ham,110,1
walnut,115,walnut,112,1
chive,116,chive,115,1
salsa,117,salsa,119,1
pumpkin,118,pumpkin,118,1
tarragon,119,tarragon,146,1
prune,120,prune,125,1
bread,121,bread,120,1
corn_oil,122,corn_oil,116,1
cornmeal,123,cornmeal,117,1
cucumber,124,cucumber,92,1
pork_loin,125,pork_loin,121,1
vegetable,126,vegetable,126,1
rosemary,127,rosemary,133,1
tomato_sauce,128,tomato_sauce,122,1
bean,129,bean,131,1
chilli,130,chilli,134,1
pasta,131,pasta,132,1
pinto_bean,132,pinto_bean,129,1
white_pepper,133,white_pepper,127,1
goat_cheese,134,goat_cheese,128,1
coconut,135,coconut,136,1
evaporated_milk,136,evaporated_milk,138,1
beer,137,beer,135,1
mustard_greens,138,mustard_greens,160,1
wine_vinegar,139,wine_vinegar,124,1
chili_powder,140,chili_powder,137,1
tomato_ketchup,141,tomato_ketchup,139,1
mozzarella,142,mozzarella,174,1
garbanzo,143,garbanzo,142,1
juice,144,juice,140,1
mango,145,mango,141,1
rum,146,rum,145,1
saffron,147,saffron,143,1
vanilla_extract,148,vanilla_extract,150,1
crabmeat,149,crabmeat,148,1
lamb,150,lamb,156,1
meat,151,meat,147,1
peach,152,peach,154,1
brisket,153,brisket,144,1
clam,154,clam,153,1
coconut_water,155,coconut_water,155,1
rib,156,rib,151,1
sauce,157,sauce,158,1
veal,158,veal,152,1
margarine,159,margarine,157,1
molasses,160,molasses,161,1
snapper,161,snapper,169,1
tomato_juice,162,tomato_juice,159,1
hot_chocolate,163,hot_chocolate,166,1
roll,164,roll,165,1
canola_oil,165,canola_oil,162,1
hazelnut,166,hazelnut,167,1
sweet_potato,167,sweet_potato,171,1
yogurt,168,yogurt,149,1
cauliflower,169,cauliflower,177,1
white_bread,170,white_bread,170,1
pomegranate,171,pomegranate,168,1
sour_orange,172,sour_orange,164,1
condensed_milk,173,condensed_milk,180,1
farmer's_cheese,174,farmer's_cheese,176,1
flank_steak,175,flank_steak,181,1
olive,176,olive,175,1
red_snapper,177,red_snapper,173,1
sage,178,sage,184,1
squash,179,squash,172,1
hard-cooked_egg,180,hard-cooked_egg,193,1
watercress,181,watercress,182,1
whipping_cream,182,whipping_cream,185,1
herb,183,herb,206,1
hominy,184,hominy,178,1
kidney_bean,185,kidney_bean,232,1
strawberry,186,strawberry,179,1
tart,187,tart,186,1
coffee,188,coffee,197,1
granulated_sugar,189,granulated_sugar,187,1
baguette,190,baguette,194,1
mussel,191,mussel,163,1
salt,192,salt,183,1
white_rice,193,white_rice,188,1
dried_apricot,194,dried_apricot,195,1
duck,195,duck,189,1
fennel,196,fennel,198,1
patty,197,patty,199,1
squid,198,squid,192,1
steak,199,steak,190,1
lentil,200,lentil,209,1
ricotta,201,ricotta,208,1
beetroot,202,beetroot,191,1
refried_beans,203,refried_beans,220,1
sirloin,204,sirloin,200,1
tuna,205,tuna,201,1
cherry tomato,206,cherry tomato,207,1
cocoa_powder,207,cocoa_powder,210,1
corn_syrup,208,corn_syrup,211,1
currant,209,currant,248,1
iceberg_lettuce,210,iceberg_lettuce,213,1
pineapple_juice,211,pineapple_juice,205,1
salmon,212,salmon,204,1
