source,target,weight
chicken_stock,celery,2.0458e-05
carrot,veal,8.1833e-05
red_onion,celery,0.00034779
carrot,basil,8.1833e-05
tomato,olive_oil,6.1375e-05
celery,veal,2.0458e-05
red_pepper,onion,2.0458e-05
carrot,garlic,8.1833e-05
white,flour,0.0021277
sage,celery,2.0458e-05
tomato_paste,onion,2.0458e-05
cheese,parsley,2.0458e-05
carrot,tomato_paste,8.1833e-05
milk,egg,8.1833e-05
sage,onion,2.0458e-05
carrot,chicken_stock,8.1833e-05
flour,nutmeg,4.0917e-05
tomato,egg,6.1375e-05
white,rosemary,0.0021072
chicken,celery,2.0458e-05
tomato,chicken_stock,6.1375e-05
carrot,chicken,8.1833e-05
tomato,beef,6.1375e-05
flour,onion,4.0917e-05
pasta,penne,0.00010229
tomato,sage,6.1375e-05
red_wine,onion,2.0458e-05
carrot,sage,8.1833e-05
beef,parsley,2.0458e-05
parsley,nutmeg,2.0458e-05
egg,lemon,6.1375e-05
egg,nutmeg,6.1375e-05
beef,onion,2.0458e-05
eggplant,basil,2.0458e-05
spaghetti,parsley,0.00038871
ingredient,tomato,0.0010843
egg_yolk,milk,0.00014321
garlic,oregano,2.0458e-05
egg,onion,6.1375e-05
milk,flour,8.1833e-05
zucchini,basil,2.0458e-05
peppercorn,white_wine,2.0458e-05
chilli,garlic,0.00012275
garlic,lemon,2.0458e-05
lemon,sugar,2.0458e-05
celery,red_wine,2.0458e-05
chicken_stock,white_wine,2.0458e-05
egg_yolk,flour,0.00014321
carrot,red_wine,8.1833e-05
rosemary,peppercorn,4.0917e-05
tomato,zucchini,6.1375e-05
white,bay_leaf,0.0018822
zucchini,parsley,2.0458e-05
garlic,bay_leaf,2.0458e-05
flour,semolina,4.0917e-05
red_onion,carrot,0.00036825
red_pepper,oregano,2.0458e-05
veal,onion,2.0458e-05
butter,lemon,2.0458e-05
thyme,peppercorn,4.0917e-05
peppercorn,oregano,2.0458e-05
chicken,onion,2.0458e-05
white,chicken_stock,0.0020049
pasta,cheese,0.00010229
egg,sugar,6.1375e-05
pasta,anchovy,0.00010229
egg,ricotta,6.1375e-05
mussel,parsley,0.00016367
flour,basil,4.0917e-05
milk,nutmeg,8.1833e-05
pork,onion,2.0458e-05
red_pepper,celery,2.0458e-05
tomato,pork,6.1375e-05
mint,parsley,2.0458e-05
tomato,red_wine,6.1375e-05
spaghetti,tomato,0.00038871
tomato,veal,6.1375e-05
tomato,tomato_paste,6.1375e-05
rosemary,potato,4.0917e-05
parsley,globe_artichoke,2.0458e-05
white_wine,lemon,2.0458e-05
carrot,mushroom,8.1833e-05
onion,lemon,2.0458e-05
chilli,onion,0.00012275
butter,sugar,2.0458e-05
red_onion,basil,0.00034779
thyme,garlic,4.0917e-05
celery,mushroom,2.0458e-05
raisin,pine_nut,4.0917e-05
wine_vinegar,white_wine,6.1375e-05
milk,butter,8.1833e-05
wine_vinegar,red_wine,6.1375e-05
olive_oil,basil,2.0458e-05
flour,bread,4.0917e-05
parsley,ricotta,2.0458e-05
white,lemon,0.0018003
tomato,bean,6.1375e-05
onion,nutmeg,2.0458e-05
ingredient,flour,0.0010843
sage,white_wine,2.0458e-05
tomato,spring_onion,6.1375e-05
bean,celery,6.1375e-05
black_olive,tomato,0.0012275
cheese,basil,2.0458e-05
prosciutto,parsley,0.00063421
parsley,squid,2.0458e-05
tomato,chicken,6.1375e-05
white,garlic,0.0018003
parsley,butter,2.0458e-05
basil,potato,2.0458e-05
pasta,white_wine,0.00010229
olive_oil,onion,2.0458e-05
pasta,oregano,0.00010229
ricotta,nutmeg,2.0458e-05
pork,parsley,2.0458e-05
thyme,white_wine,4.0917e-05
tomato,lemon,6.1375e-05
garlic,potato,2.0458e-05
bread,basil,4.0917e-05
carrot,red_pepper,8.1833e-05
caper,basil,2.0458e-05
parsley,red_wine,2.0458e-05
bread,onion,4.0917e-05
cheese,onion,2.0458e-05
pine_nut,basil,2.0458e-05
mozzarella,flour,0.00022504
heavy_cream,milk,8.1833e-05
sage,bay_leaf,2.0458e-05
flour,potato,4.0917e-05
veal,white_wine,2.0458e-05
carrot,nutmeg,8.1833e-05
orange,lemon,4.0917e-05
tomato,ricotta,6.1375e-05
ricotta,basil,2.0458e-05
tomato,nutmeg,6.1375e-05
red_pepper,white_wine,2.0458e-05
egg,basil,6.1375e-05
flour,olive_oil,4.0917e-05
fish,parsley,4.0917e-05
chilli,celery,0.00012275
pasta,mushroom,0.00010229
pasta,ricotta,0.00010229
shallot,parsley,2.0458e-05
egg_yolk,butter,0.00014321
peppercorn,lemon,2.0458e-05
celery,lemon,2.0458e-05
white,peppercorn,0.0019845
mozzarella,parsley,0.00022504
carrot,pork,8.1833e-05
shrimp,tomato,8.1833e-05
parsley,clam,2.0458e-05
parsley,pea,2.0458e-05
butter,nutmeg,2.0458e-05
black_olive,caper,0.0013093
black_olive,parsley,0.0012684
almond,flour,0.00047054
stick,bay_leaf,0.00010229
bean,parsley,6.1375e-05
pork,celery,2.0458e-05
celery,oregano,2.0458e-05
spring_onion,onion,2.0458e-05
globe_artichoke,lemon,2.0458e-05
rosemary,chicken_stock,4.0917e-05
pasta,rosemary,0.00010229
florence_fennel,parsley,0.00020458
eggplant,parsley,2.0458e-05
celery,nutmeg,2.0458e-05
stock,onion,2.0458e-05
parsley,pine_nut,2.0458e-05
white,pasta,0.0018412
pasta,linguine,0.00010229
red_pepper,caper,2.0458e-05
cinnamon,stick,0.00018412
carrot,bean,8.1833e-05
pasta,olive_oil,0.00010229
flour,rosemary,4.0917e-05
rosemary,chicken,4.0917e-05
almond,sugar,0.00047054
peppercorn,olive_oil,2.0458e-05
red_onion,peppercorn,0.00034779
garlic,sage,2.0458e-05
stock,parsley,2.0458e-05
egg_yolk,heavy_cream,0.00014321
red_onion,red_pepper,0.00034779
peppercorn,caper,2.0458e-05
rosemary,lemon,4.0917e-05
pasta,heavy_cream,0.00012275
stick,carrot,0.00010229
stick,celery,0.00010229
garlic,anchovy,2.0458e-05
prosciutto,tomato,0.00069558
orange,flour,4.0917e-05
red_pepper,bay_leaf,2.0458e-05
cinnamon,flour,0.00018412
butter,onion,2.0458e-05
white_wine,mushroom,2.0458e-05
peppercorn,anchovy,2.0458e-05
bay_leaf,red_wine,2.0458e-05
chilli,olive_oil,0.00012275
chilli,basil,0.00012275
chilli,white_wine,0.00012275
bay_leaf,spring_onion,2.0458e-05
flour,vegetable_oil,4.0917e-05
spinach,nutmeg,4.0917e-05
heavy_cream,egg,8.1833e-05
thyme,mushroom,4.0917e-05
red_pepper,anchovy,2.0458e-05
white,veal,0.0017799
rosemary,red_pepper,4.0917e-05
garlic,chicken_stock,2.0458e-05
flour,celery,4.0917e-05
caper,lemon,2.0458e-05
oregano,white_wine,2.0458e-05
anchovy,basil,2.0458e-05
chilli,lemon,0.00012275
carrot,lemon,8.1833e-05
white,thyme,0.0021072
flour,oregano,4.0917e-05
bread,garlic,4.0917e-05
rosemary,mushroom,4.0917e-05
red_pepper,olive_oil,2.0458e-05
white,red_pepper,0.001964
egg_yolk,lemon,0.00014321
zucchini,onion,2.0458e-05
caper,onion,2.0458e-05
parsley,tuna,2.0458e-05
onion,pea,2.0458e-05
carrot,flour,8.1833e-05
bread,celery,4.0917e-05
white,sage,0.0019435
heavy_cream,parsley,8.1833e-05
thyme,basil,4.0917e-05
caper,celery,2.0458e-05
anchovy,onion,2.0458e-05
basil,lemon,2.0458e-05
pasta,zucchini,0.00010229
pasta,tomato_paste,0.00010229
rosemary,red_wine,4.0917e-05
heavy_cream,sugar,8.1833e-05
flour,cheese,4.0917e-05
bay_leaf,potato,2.0458e-05
white,mushroom,0.0016776
olive_oil,anchovy,2.0458e-05
carrot,oregano,8.1833e-05
chicken,bay_leaf,2.0458e-05
thyme,red_pepper,4.0917e-05
ingredient,basil,0.00094108
bay_leaf,lemon,2.0458e-05
orange,sugar,4.0917e-05
flour,white_wine,4.0917e-05
celery,olive_oil,2.0458e-05
carrot,zucchini,8.1833e-05
castor_sugar,lemon,2.0458e-05
white_wine,basil,2.0458e-05
egg,cheese,6.1375e-05
milk,sugar,8.1833e-05
thyme,oregano,4.0917e-05
chicken_stock,basil,2.0458e-05
flour,garlic,4.0917e-05
rosemary,oregano,4.0917e-05
peppercorn,spring_onion,2.0458e-05
anchovy,lemon,2.0458e-05
white,basil,0.001698
pasta,bay_leaf,0.00010229
chicken_stock,bay_leaf,2.0458e-05
meat,onion,2.0458e-05
cheese,ricotta,2.0458e-05
rosemary,basil,4.0917e-05
tomato_paste,bay_leaf,2.0458e-05
pasta,chicken_stock,0.00010229
garlic,mushroom,2.0458e-05
chicken_stock,mushroom,2.0458e-05
oregano,lemon,2.0458e-05
pasta,nutmeg,0.00010229
milk,lemon,8.1833e-05
olive_oil,white_wine,2.0458e-05
red_onion,chicken_stock,0.00034779
mussel,tomato,0.00016367
chilli,anchovy,0.00012275
bay_leaf,basil,2.0458e-05
flour,sage,4.0917e-05
thyme,spring_onion,4.0917e-05
thyme,sage,4.0917e-05
pasta,egg,0.00012275
mozzarella,pasta,0.00022504
chicken,white_wine,2.0458e-05
spring_onion,potato,2.0458e-05
white,oregano,0.0018412
prosciutto,onion,0.00065466
stick,onion,0.00010229
bay_leaf,veal,2.0458e-05
flour,raisin,4.0917e-05
florence_fennel,celery,0.00020458
egg,celery,6.1375e-05
stock,meat,2.0458e-05
bean,onion,6.1375e-05
sage,potato,2.0458e-05
caper,oregano,2.0458e-05
rice,onion,2.0458e-05
ingredient,egg,0.0010843
tomato,pine_nut,6.1375e-05
rosemary,veal,4.0917e-05
black_olive,anchovy,0.0013502
thyme,lemon,4.0917e-05
peppercorn,chicken,2.0458e-05
prosciutto,celery,0.00067512
almond,butter,0.00045008
milk,parsley,8.1833e-05
rice,parsley,2.0458e-05
red_onion,pasta,0.00036825
heavy_cream,flour,8.1833e-05
vegetable_oil,parsley,4.0917e-05
garlic,red_wine,2.0458e-05
florence_fennel,tomato,0.00022504
zucchini,celery,2.0458e-05
cinnamon,sugar,0.00018412
milk,onion,8.1833e-05
oregano,anchovy,2.0458e-05
almond,egg,0.00047054
almond,lemon,0.00045008
mozzarella,oregano,0.00022504
chilli,rosemary,0.00012275
cherry tomato,basil,6.1375e-05
egg_yolk,sugar,0.00014321
chilli,oregano,0.00012275
carrot,egg,8.1833e-05
chilli,carrot,0.00012275
thyme,chicken_stock,4.0917e-05
red_pepper,lemon,2.0458e-05
oregano,potato,2.0458e-05
prosciutto,carrot,0.00069558
flour,mushroom,4.0917e-05
spinach,ricotta,4.0917e-05
lamb,rosemary,8.1833e-05
ingredient,lemon,0.00094108
honey,flour,8.1833e-05
rosemary,pork,4.0917e-05
mint,basil,2.0458e-05
vinegar,parsley,0.00020458
pasta,lemon,0.00010229
tomato,mint,6.1375e-05
chicken_stock,peppercorn,2.0458e-05
peppercorn,potato,2.0458e-05
ricotta,butter,2.0458e-05
sage,butter,2.0458e-05
bean,sage,6.1375e-05
egg,castor_sugar,6.1375e-05
egg,orange,6.1375e-05
egg,olive_oil,6.1375e-05
red_onion,garlic,0.00034779
cinnamon,orange,0.00018412
florence_fennel,onion,0.00020458
tomato,sweet_pepper,6.1375e-05
tomato_paste,white_wine,2.0458e-05
bay_leaf,beef,2.0458e-05
bay_leaf,mushroom,2.0458e-05
bay_leaf,oregano,2.0458e-05
pasta,caper,0.00010229
stick,parsley,0.00010229
shrimp,white_wine,8.1833e-05
flour,spinach,4.0917e-05
sage,nutmeg,2.0458e-05
spaghetti,basil,0.00038871
stock,celery,2.0458e-05
anchovy,white_wine,2.0458e-05
white,chicken,0.0019435
almond,orange,0.00047054
carrot,olive_oil,8.1833e-05
chicken,lemon,2.0458e-05
